,Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL
4137,Gourmet,Alimentació Internacional,Oriental,-,-,TA-TUNG Gyoza de carn,"2,99 €",0.17kg,"(17,59 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/50826/details
4138,Gourmet,Alimentació Internacional,Oriental,-,-,KUNG FU Fideus pollastre,"0,69 €",0.085kg,"(8,12 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/50737/details
4139,Gourmet,Alimentació Internacional,Oriental,-,-,GO-TAN Crackers gust a gamba,"1,45 €",0.05kg,"(29,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/34375/details
4140,Gourmet,Alimentació Internacional,Oriental,-,-,GO-TAN Tallarines d'arròs,"1,99 €",0.25kg,"(7,96 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/44292/details
4141,Gourmet,Alimentació Internacional,Oriental,-,-,KIKKOMAN Salsa de soja,"3,22 €",0.25L,"(12,88 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/04387/details
4142,Gourmet,Alimentació Internacional,Oriental,-,-,GO-TAN Fideus d'arròs,"2,25 €",0.25kg,"(9,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/86628/details
4143,Gourmet,Alimentació Internacional,Oriental,-,-,SOUBRY Fideus d'ou instantànis,"1,49 €",0.25kg,"(5,96 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/50743/details
4144,Gourmet,Alimentació Internacional,Oriental,-,-,KUNG FU Fideus vedella,"0,69 €",0.085kg,"(8,12 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/50739/details
4145,Gourmet,Alimentació Internacional,Oriental,-,-,TA-TUNG Tallarines wok,"1,99 €",0.3kg,"(6,63 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/79365/details
4146,Gourmet,Alimentació Internacional,Oriental,-,-,BLUE DRAGON Salsa teriyaki,"1,49 €",0.12kg,"(12,42 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/59389/details
4147,Gourmet,Alimentació Internacional,Oriental,-,-,SOUBRY Fideus xinesos,"1,30 €",0.25kg,"(5,20 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/34279/details
4148,Gourmet,Alimentació Internacional,Oriental,-,-,KIKKOMAN Salsa de soja,"7,95 €",1L,"(7,95 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/06304/details
4149,Gourmet,Alimentació Internacional,Oriental,-,-,AL'FEZ Falafel,"2,69 €",0.15kg,"(17,93 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/34757/details
4150,Gourmet,Alimentació Internacional,Oriental,-,-,TA-TUNG Rotllet pollastre-curri,"2,99 €",0.28kg,"(10,68 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/51511/details
4151,Gourmet,Alimentació Internacional,Oriental,-,-,YANG TSE Fideus vermicelli,"1,63 €",0.25kg,"(6,52 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/23236/details
4152,Gourmet,Alimentació Internacional,Oriental,-,-,SUNDARI Arròs especial sushi,"1,65 €",0.5kg,"(3,30 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/20591/details
4153,Gourmet,Alimentació Internacional,Oriental,-,-,MIE ASLI Tallarines indonesis,"1,69 €",0.2kg,"(8,45 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/10747/details
4154,Gourmet,Alimentació Internacional,Oriental,-,-,TA-TUNG Yakisoba amb pollastre,"2,99 €",0.3kg,"(9,97 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/09261/details
4155,Gourmet,Alimentació Internacional,Oriental,-,-,YANG TSE Salsa agredolça,"1,35 €",0.2kg,"(6,75 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/77620/details
4156,Gourmet,Alimentació Internacional,Oriental,-,-,BLUE DRAGON Sopa Miso instant,"2,85 €",5 x 0.018kg,"(31,67 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/84887/details
4157,Gourmet,Alimentació Internacional,Oriental,-,-,PATAK'S Salsa Curry Korma,"2,49 €",0.35kg,"(7,11 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/60633/details
4158,Gourmet,Alimentació Internacional,Oriental,-,-,SUSHI KING Udon fresc,"3,89 €",0.6kg,"(6,48 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/10761/details
4159,Gourmet,Alimentació Internacional,Oriental,-,-,PATAK'S Salsa Tikka Masala,"2,49 €",0.35kg,"(7,11 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/26346/details
4160,Gourmet,Alimentació Internacional,Oriental,-,-,BLUE DRAGON Pasta rotllets primavera,"2,75 €",0.134kg,"(20,52 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/34283/details
4161,Gourmet,Alimentació Internacional,Oriental,-,-,SUSHI KING Arròs per sushi,"2,99 €",1kg,"(2,99 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/10742/details
4162,Gourmet,Alimentació Internacional,Oriental,-,-,YANG TSE Pals de bambú,"1,00 €",8 per paquet,"(0,13 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/84885/details
4163,Gourmet,Alimentació Internacional,Oriental,-,-,KUNG FU Fideus gamba,"0,69 €",0.085kg,"(8,12 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/50738/details
4164,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
4165,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,CARBONELL Oli d'oliva suau,"2,89 €",1L,"(2,89 € per litre)",Si,"Abans 3,59€",https://www.compraonline.bonpreuesclat.cat/products/01211/details
4166,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,LA MASIA Oli d'oliva suau,"7,19 €",3L,"(2,40 € per litre)",Si,"Abans 8,19€",https://www.compraonline.bonpreuesclat.cat/products/05886/details
4167,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,BONPREU Oli d'oliva suau,"4,69 €",2L,"(2,35 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/45283/details
4168,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,BORGES Oli d'oliva suau,"3,99 €",1L,"(3,99 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/00943/details
4169,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,BONPREU Oli d'oliva suau,"2,40 €",1L,"(2,40 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/84472/details
4170,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,BORGES Oli d'oliva suau,"7,95 €",2L,"(3,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/03538/details
4171,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,BORGES Oli d'oliva suau,"19,95 €",5L,"(3,99 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/22527/details
4172,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,LA MASIA Oli d'oliva suau,"2,79 €",1L,"(2,79 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/09899/details
4173,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,CARBONELL Oli d'oliva suau,"11,35 €",3L,"(3,78 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/10639/details
4174,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva suau,-,IFA Oli d'oliva suau,"10,59 €",5L,"(2,12 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/02735/details
4175,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva intens,-,BORGES Oli d'oliva intens,"3,29 €",1L,"(3,29 € per litre)",Si,"Abans 3,99€",https://www.compraonline.bonpreuesclat.cat/products/03505/details
4176,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva intens,-,BONPREU Oli d'oliva intens,"2,40 €",1L,"(2,40 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/84471/details
4177,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva intens,-,BONPREU Oli d'oliva intens,"4,69 €",2L,"(2,35 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/40988/details
4178,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva intens,-,LA MASIA Oli d'oliva intens,"2,79 €",1L,"(2,79 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/03202/details
4179,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,BONPREU Oli d'oliva verge extra,"3,29 €",0.75L,"(4,39 € per litre)",Si,"Abans 3,69€",https://www.compraonline.bonpreuesclat.cat/products/84474/details
4180,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,GERMANOR Oli d'oliva verge extra,"6,09 €",0.75L,"(8,12 € per litre)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/66074/details
4181,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,BORGES Oli d'oliva verge extra,"4,75 €",1L,"(4,75 € per litre)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/22965/details
4182,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,CARBONELL Oli d'oliva verge extra,"3,35 €",0.75L,"(4,47 € per litre)",Si,"Abans 4,29€",https://www.compraonline.bonpreuesclat.cat/products/20255/details
4183,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,DUC Oli d'oliva verge extra,"13,85 €",3L,"(4,62 € per litre)",Si,"Abans 17,25€",https://www.compraonline.bonpreuesclat.cat/products/10782/details
4184,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,BORGES Oli d'oliva verge extra,"7,49 €",2L,"(3,75 € per litre)",Si,"Abans 8,99€",https://www.compraonline.bonpreuesclat.cat/products/41687/details
4185,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,PRIOR DEI Oli d'oliva verge extra,"6,59 €",1L,"(6,59 € per litre)",Si,"Abans 7,69€",https://www.compraonline.bonpreuesclat.cat/products/48920/details
4186,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,PONS Oli d'oliva arbequina verge extra,"7,99 €",0.5L,"(15,98 € per litre)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/50296/details
4187,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,HOJIBLANCA Oli d'oliva verge extra,"4,89 €",1L,"(4,89 € per litre)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/81359/details
4188,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,PRIORDEI Oli d'oliva verge extra,"1,29 €",0.25L,"(5,16 € per litre)",Si,"Abans 1,65€",https://www.compraonline.bonpreuesclat.cat/products/53847/details
4189,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,CARBONELL Oli d'oliva verge,"2,89 €",1L,"(2,89 € per litre)",Si,"Abans 3,59€",https://www.compraonline.bonpreuesclat.cat/products/45627/details
4190,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,BONPREU Oli d'oliva verge extra,"3,45 €",1L,"(3,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05290/details
4191,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,BONPREU Oli d'oliva verge extra,"6,89 €",2L,"(3,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/58413/details
4192,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,GERMANOR Oli d'oliva verge extra arbequina,"28,85 €",5L,"(5,77 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/95550/details
4193,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,BORGES Oli d'oliva verge extra arbequina,"4,49 €",0.75L,"(5,99 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/21261/details
4194,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,DUC Oli d'oliva verge extra,"28,79 €",5L,"(5,76 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/23951/details
4195,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,OLEAURUM Oli d'oliva verge extra,"8,35 €",0.75L,"(11,13 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/85320/details
4196,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,OLI DE PAU Oli d'oliva verge extra,"8,99 €",0.75L,"(11,99 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/77296/details
4197,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,HOJIBLANCA Oli d'oliva verge extra,"14,59 €",3L,"(4,86 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/81361/details
4198,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,RIERA Oli d'oliva verge Km0,"9,89 €",2L,"(4,95 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/00947/details
4199,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,PONS Oli d'oliva verge extra,"4,75 €",0.5L,"(9,50 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/50295/details
4200,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,CARBONELL Oli d'oliva verge extra Amanides,"2,49 €",0.2L,"(12,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/09877/details
4201,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,OLEAURUM Oli d'oliva verge extra,"8,35 €",0.75L,"(11,13 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/85321/details
4202,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,PRIORDEI Oli d'oliva verge extra,"9,95 €",2L,"(4,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/12585/details
4203,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,PRIORDEI Oli d'oliva verge extra de tòfona blanca,"3,75 €",0.25L,"(15,00 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/17230/details
4204,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,PONS Oli d'oliva verge extra,"5,25 €",0.5L,"(10,50 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/44352/details
4205,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,CARBONELL Oli d'oliva verge extra,"4,45 €",1L,"(4,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/27184/details
4206,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,PONS Oli d'oliva verge extra,"1,89 €",0.02L,"(94,50 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/60492/details
4207,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,BONPREU Oli d'oliva verge extra eco,"2,99 €",0.5L,"(5,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/21532/details
4208,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli d'oliva verge extra,-,TERRA I TAST Oli d'oliva verge extra arbequina,"3,89 €",0.5L,"(7,78 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/28727/details
4209,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli de gira-sol,-,KOIPESOL Oli refinat de gira-sol,"1,69 €",1L,"(1,69 € per litre)",Si,2 unitats a 3.00 EUR,https://www.compraonline.bonpreuesclat.cat/products/00954/details
4210,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli de gira-sol,-,BONPREU Oli refinat de gira-sol,"0,99 €",1L,"(0,99 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/81048/details
4211,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli de gira-sol,-,BONPREU Oli de gira-sol per fregir,"1,59 €",1L,"(1,59 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/58414/details
4212,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli de gira-sol,-,BORGES Oli refinat de gira-sol,"1,88 €",1L,"(1,88 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/00957/details
4213,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli de gira-sol,-,BONPREU Oli refinat de gira-sol,"2,00 €",2L,"(1,00 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/41204/details
4214,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli de gira-sol,-,BORGES Oli refinat de gira-sol per fregir,"2,30 €",1L,"(2,30 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/19003/details
4215,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli de gira-sol,-,BONPREU Oli refinat de gira-sol,"4,75 €",5L,"(0,95 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/81052/details
4216,Alimentació,"Olis, vinagres, sal i espècies",Olis,Oli de blat de moro,-,KOIPESOL ASUA Oli refinat de blat de moro,"1,85 €",1L,"(1,85 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/00960/details
4217,Alimentació,"Olis, vinagres, sal i espècies",Olis,Especialitats d'oli,-,BORGES Oli d'oliva verge extra arbequina,"1,59 €",0.25L,"(6,36 € per litre)",Si,"Abans 1,95€",https://www.compraonline.bonpreuesclat.cat/products/07281/details
4218,Alimentació,"Olis, vinagres, sal i espècies",Olis,Especialitats d'oli,-,BONPREU Oli d'oliva verge extra arbequina,"4,79 €",0.75L,"(6,39 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/68596/details
4219,Alimentació,"Olis, vinagres, sal i espècies",Olis,Especialitats d'oli,-,LA MASIA Oli refinat de llavors,"1,55 €",1L,"(1,55 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/51891/details
4220,Alimentació,"Olis, vinagres, sal i espècies",Olis,Especialitats d'oli,-,FERRER Oli picant,"2,99 €",0.125L,"(23,92 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/02701/details
4221,Alimentació,"Olis, vinagres, sal i espècies",Olis,Especialitats d'oli,-,BORGES Amanit fàcil,"1,35 €",15 x 0.067 per paquet,"(1,34 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/20865/details
4222,Alimentació,"Olis, vinagres, sal i espècies",Olis,Especialitats d'oli,-,LINDOLIVA Oli de pinyola d'oliva,"1,77 €",1L,"(1,77 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/65278/details
4223,Alimentació,"Olis, vinagres, sal i espècies",Olis,Especialitats d'oli,-,BORGES Oli amb olives negres,"2,99 €",0.2L,"(14,95 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/83823/details
4224,Alimentació,"Olis, vinagres, sal i espècies",Olis,Especialitats d'oli,-,PRIOR DEI Oli d'oliva arbequina verge extra,"8,59 €",0.5L,"(17,18 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/07509/details
